0,3.723286,-8.894239,-2.651348,22.697836,26.940828,9.880785,22.509445,17.479080,-15.762983,15.174545,-15.547318,51.263771,-31.696907,-9.452713,-16.530447,-15.910271,2.504745,-19.405182
0,3.703566,-8.904764,-2.643627,38.378479,29.458036,8.247403,22.553001,17.420258,-15.763143,15.120140,-15.538986,51.284157,-31.719154,-9.391327,-16.529644,-15.902306,2.524796,-19.412510
0,3.656574,-8.931326,-2.619326,49.636913,31.428450,9.979938,22.670570,17.264252,-15.765269,14.959167,-15.498550,51.332264,-31.758263,-9.251968,-16.540138,-15.870918,2.567490,-19.436401
0,3.643869,-8.944487,-2.591982,73.077164,15.395872,1.200166,22.734688,17.190750,-15.750671,14.803810,-15.405060,51.389168,-31.742325,-9.235489,-16.574667,-15.836182,2.555069,-19.471855
0,3.615141,-8.959168,-2.581483,91.749496,8.326945,1.512757,22.797340,17.108856,-15.751718,14.722878,-15.400681,51.400497,-31.768608,-9.149124,-16.573391,-15.822166,2.583893,-19.480145
0,3.596404,-8.953756,-2.626049,78.275246,41.968182,14.678882,22.796722,17.155487,-15.737818,14.711487,-15.671295,51.417091,-31.839905,-8.989380,-16.576706,-15.832214,2.687714,-19.458586
0,3.572436,-8.959139,-2.640366,102.972473,16.110842,14.302948,22.822037,17.139221,-15.743711,14.609146,-15.811081,51.487022,-31.874329,-8.877121,-16.584679,-15.833450,2.761002,-19.459518
0,3.540365,-8.971690,-2.640944,123.689781,1.037802,3.853597,22.851181,17.076904,-15.781449,14.521027,-15.868637,51.540897,-31.918587,-8.774963,-16.558514,-15.839729,2.810364,-19.453701
0,3.524797,-8.975070,-2.650269,140.951996,5.636817,-2.251852,22.877693,17.065582,-15.770982,14.420212,-15.981903,51.581326,-31.925766,-8.694336,-16.588127,-15.822876,2.867264,-19.462212
0,3.580512,-8.966146,-2.605412,174.563461,-10.416763,-17.192156,22.803413,17.148102,-15.783472,14.332855,-15.701477,51.734421,-31.821754,-8.941971,-16.636894,-15.798309,2.714462,-19.520573
0,3.649854,-8.950930,-2.561138,258.501068,-64.610153,-53.474674,22.769043,17.247894,-15.712731,14.224388,-15.443085,51.822556,-31.681221,-9.203888,-16.753578,-15.731026,2.552490,-19.600533
