0,1.586082,-4.074561,-8.993458,26.011374,-22.266695,-10.019558,23.836075,24.739075,-2.308611,17.840748,-52.741776,20.267809,-36.340508,7.678558,-10.455956,-17.865303,17.108124,-8.075171
0,1.600528,-4.094038,-8.982047,29.672619,-22.835131,-15.557174,23.896202,24.692642,-2.283297,17.660217,-52.738998,20.417997,-36.305527,7.737640,-10.554276,-17.807755,17.126892,-8.157740
0,1.583245,-4.121930,-8.972348,32.760353,-10.785386,-25.905285,23.990932,24.600922,-2.344149,17.473621,-52.723099,20.542120,-36.288559,7.842804,-10.552431,-17.747299,17.163559,-8.200624
0,1.507747,-4.229941,-8.935004,31.609348,-7.397554,-42.090630,24.198647,24.354568,-2.715755,17.107113,-52.639038,21.018360,-36.267014,8.048981,-10.476551,-17.631660,17.229935,-8.303413
0,1.423210,-4.398158,-8.867394,32.025433,-25.380238,-63.684254,24.366989,24.112930,-3.292305,16.817966,-52.393341,21.847382,-36.266647,8.139877,-10.411392,-17.547638,17.215836,-8.502846
0,1.424316,-4.599185,-8.764635,34.414440,-59.074711,-83.437729,24.400642,24.019379,-3.806879,16.684650,-51.929031,23.051268,-36.253670,7.946045,-10.619465,-17.517952,17.036743,-8.910748
0,1.430719,-4.807044,-8.651322,23.442579,-83.358467,-98.982353,24.346722,24.010437,-4.379812,16.698986,-51.387222,24.324656,-36.272415,7.598267,-10.805878,-17.560539,16.780701,-9.319743
0,1.282083,-5.226924,-8.428258,42.254120,-131.129318,-118.181908,24.773514,23.386658,-5.561930,15.744572,-50.707489,26.625603,-36.188759,7.801590,-10.961742,-17.301140,16.683151,-10.010523
0,1.324705,-5.793185,-8.042647,33.639439,-124.659973,-146.956329,25.100922,22.755722,-6.763370,14.751991,-49.046661,30.237072,-35.973877,7.445862,-11.916418,-16.991623,16.161606,-11.341982
0,1.566498,-6.447453,-7.481741,42.972519,-134.283844,-184.574631,25.295345,22.194687,-7.889133,13.747025,-46.241943,34.830482,-35.632637,6.374924,-13.540110,-16.641533,15.112122,-13.184093
0,1.832319,-7.157039,-6.739392,72.763062,-164.208496,-214.039520,25.566238,21.136581,-8.954496,12.178196,-42.409515,39.918999,-35.091797,5.067505,-15.456718,-16.075836,13.783813,-15.268511
0,1.889313,-7.668485,-6.133909,51.858009,-165.741821,-159.597336,25.888882,20.028397,-9.914192,10.990757,-39.140671,43.265076,-34.742104,4.203583,-16.488598,-15.640984,12.741974,-16.601774
0,1.650463,-7.962676,-5.819946,24.069387,-138.649521,-93.175598,26.266266,18.951935,-10.886642,10.418522,-37.357101,44.680252,-34.811852,4.366257,-16.331043,-15.476044,12.376434,-17.002872
0,1.425824,-8.304023,-5.386114,41.216316,-178.671738,-85.949249,26.663990,17.631653,-11.977161,9.666775,-34.937500,46.470261,-34.767632,4.319778,-16.395033,-15.246651,11.818161,-17.569046
0,1.064211,-8.556221,-5.065426,25.590240,-180.715363,-72.101761,27.069706,16.288620,-13.120615,9.225079,-33.143433,47.523750,-34.907249,4.803116,-15.960558,-15.140434,11.550552,-17.772774
0,1.019113,-8.653111,-4.907654,6.879889,-159.533875,-62.625965,27.052891,16.107132,-13.690894,9.552013,-32.114578,47.976112,-35.083138,4.543854,-15.724072,-15.264771,11.154480,-17.861273
0,1.071335,-8.789592,-4.647076,-3.727775,-148.969208,-57.760662,26.948677,15.975067,-14.402967,10.023041,-30.465439,48.819714,-35.211327,3.770767,-15.666329,-15.432327,10.456116,-18.094088
0,0.785609,-8.970187,-4.349546,-22.566921,-173.775665,-12.461274,26.995007,14.749344,-15.576086,10.428970,-28.727203,49.344009,-35.406372,3.905014,-15.039730,-15.576523,10.153275,-18.067526
0,0.471066,-9.146265,-4.015463,-3.611962,-161.993546,-9.372168,27.179123,13.224243,-16.490473,10.381260,-26.993088,49.917759,-35.437553,4.254807,-14.699436,-15.529778,9.936279,-18.167767
0,0.268066,-9.341275,-3.559315,25.424746,-191.448624,-14.264726,27.406879,11.637756,-17.139784,9.937420,-24.604843,50.894531,-35.285309,4.174026,-14.872577,-15.335732,9.419418,-18.565649
0,0.169288,-9.540411,-2.991974,46.274673,-206.222641,-22.140224,27.662079,10.011734,-17.574457,9.176880,-21.584015,52.269535,-34.997215,3.624771,-15.455562,-15.036781,8.615723,-19.204222
0,0.036194,-9.704247,-2.413771,51.408554,-224.289444,5.500275,28.067268,8.308380,-17.680843,8.074375,-18.479980,53.351612,-34.619614,3.200867,-16.186674,-14.584618,7.783142,-19.878065
0,-0.105250,-9.844122,-1.755615,26.019365,-197.721176,22.339399,28.212265,6.598709,-18.068829,7.746983,-14.941757,54.286373,-34.459549,2.526077,-16.474010,-14.414406,6.698746,-20.377579
0,-0.064481,-9.950401,-0.992655,26.085573,-221.345367,33.104950,28.305187,5.244659,-18.282415,7.511829,-10.715225,55.077229,-34.283913,1.039642,-16.831633,-14.288811,5.093506,-20.897987
0,-0.037084,-9.992781,-0.378097,41.841682,-213.970779,20.688137,28.486446,4.176315,-18.226986,7.045116,-7.317657,55.503162,-34.079353,-0.116684,-17.202948,-14.071869,3.763672,-21.293625
0,-0.063597,-9.999080,0.119854,53.086517,-216.708282,19.560980,28.680496,3.210236,-18.090843,6.596802,-4.606537,55.664795,-33.916874,-0.894424,-17.484837,-13.854267,2.712753,-21.558674
0,-0.237481,-9.980453,0.578051,45.575569,-147.677216,14.872334,29.013813,1.960709,-17.754591,5.813652,-2.230774,55.781002,-33.720997,-1.106110,-17.926323,-13.493267,1.882217,-21.833338
0,-0.413598,-9.940227,1.010358,22.156717,-104.994133,28.611959,29.322105,0.797455,-17.389442,5.058632,0.046234,55.832100,-33.560505,-1.279037,-18.353706,-13.155239,1.056961,-22.050905
0,-0.411012,-9.816880,1.860089,23.798716,-139.125000,2.372260,29.515530,-0.620544,-17.109669,4.568012,4.939056,56.081448,-33.404495,-2.840607,-18.639141,-12.919685,-0.904175,-22.249149
0,-0.295687,-9.672134,2.522378,29.525978,-147.192612,30.279001,29.463562,-1.460861,-17.160479,4.888958,8.823318,55.972988,-33.466831,-4.390533,-18.366238,-12.990246,-2.566650,-22.130829
0,-0.230706,-9.532765,3.012170,26.406820,-120.609673,64.601952,29.281696,-2.218185,-17.389023,5.629696,11.716019,55.783360,-33.659664,-5.385101,-17.865349,-13.213360,-3.745132,-21.885864
0,-0.366587,-9.352852,3.519913,56.947124,-162.515732,62.549362,29.266470,-3.481003,-17.119068,5.942116,14.498718,55.201439,-33.689629,-5.865234,-17.721313,-13.194786,-4.773224,-21.691704
0,-0.701057,-9.208981,3.834476,68.069069,-98.902229,51.561268,29.494324,-4.751007,-16.342897,5.336216,16.157913,55.012421,-33.434296,-5.584503,-18.332115,-12.833168,-5.236755,-21.807285
0,-0.853877,-9.130390,3.988342,39.337036,-70.829468,39.652386,29.655479,-5.246109,-15.839864,4.830902,16.984924,54.927406,-33.207840,-5.578201,-18.761940,-12.555382,-5.549515,-21.885904
0,-0.905104,-9.089299,4.070065,1.400768,-30.495827,15.335857,29.657293,-5.467117,-15.672255,4.987644,17.240265,54.874496,-33.158352,-5.630646,-18.827269,-12.502071,-5.754395,-21.842827
0,-1.022455,-9.082216,4.058069,8.008700,-44.926994,15.659599,29.665333,-5.846649,-15.456735,4.998253,17.053909,54.850937,-33.100342,-5.296753,-18.977787,-12.443581,-5.582245,-21.913149
